Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District
454000,450,59,2,2,1,1,0,0,1,0,Santa Cecília
595000,650,59,2,2,1,1,1,0,1,0,Santa Cecília
650000,835,81,2,2,1,1,1,0,0,0,Santa Cecília
590000,600,65,2,2,1,1,0,1,0,0,Santa Cecília
360000,528,37,1,2,1,1,1,1,1,0,Santa Cecília
890000,1996,127,3,2,1,1,0,0,0,0,Santa Cecília
375000,650,42,1,2,1,1,1,1,1,0,Santa Cecília
3800000,0,320,3,4,3,4,1,0,1,0,Santa Cecília
275000,450,72,1,2,1,1,1,0,0,0,Santa Cecília
900000,1270,150,3,3,1,1,0,0,0,0,Santa Cecília
595000,0,62,2,2,1,1,1,0,1,0,Santa Cecília
2800000,4000,210,4,3,2,3,1,0,1,0,Santa Cecília
480000,800,84,2,2,1,1,1,0,0,0,Santa Cecília
500000,750,105,2,2,1,1,1,0,0,0,Santa Cecília
2800000,2450,256,3,5,2,2,0,0,0,0,Santa Cecília
2190000,2200,156,3,5,3,2,0,0,0,0,Sé
1220000,1100,100,3,3,1,1,0,0,0,0,Sé
1549000,1200,94,2,3,2,2,0,0,0,0,Sé
1190000,1100,101,2,4,2,1,0,0,0,0,Sé
1680000,1500,135,3,4,1,1,0,0,0,0,Sé
499000,0,66,2,2,1,2,1,1,1,1,Sé
812034,1085,125,3,3,1,2,1,0,1,0,Sé
175000,180,39,2,2,1,1,0,0,0,0,Sé
239999,380,56,2,2,1,1,1,0,1,0,Sé
144000,0,48,2,2,1,1,1,0,0,0,Sé
225000,250,42,2,2,1,1,1,0,1,0,Sé
245000,395,54,2,2,1,1,0,1,0,0,Sé
1500000,1850,120,3,3,1,2,1,0,1,0,Sé
280000,0,47,2,2,1,1,1,1,1,0,Sé
240000,380,50,2,2,1,1,1,0,1,0,Sé
315479,350,64,3,2,1,2,1,0,1,0,Sé
850000,900,94,3,2,1,2,1,0,1,0,Sé
895000,600,96,3,2,1,2,0,1,1,0,Sé
488000,717,69,3,2,1,2,0,0,0,0,Sé
300000,400,51,2,2,1,1,1,0,1,0,Sé
226500,270,41,2,2,1,1,1,0,1,0,Sé
842500,1150,109,3,4,1,1,1,0,0,0,Sé
541600,520,69,2,2,1,1,1,0,1,0,Sé
294000,250,50,2,2,1,1,1,0,1,0,Sé
520000,880,76,3,2,1,2,1,0,1,0,Casa Verde
590000,0,100,3,3,0,2,1,0,1,1,Casa Verde
530000,920,97,3,3,1,1,1,0,1,0,Casa Verde
649000,750,65,2,2,1,2,1,1,1,0,Casa Verde
330000,400,47,2,2,1,1,1,0,1,0,Casa Verde
835000,1200,126,3,4,1,3,0,0,1,0,Casa Verde
570000,550,74,2,2,1,1,1,0,1,0,Casa Verde
300000,350,55,2,2,1,1,1,0,1,0,Casa Verde
631860,0,59,2,1,0,1,1,0,0,1,Casa Verde
375000,534,50,1,2,1,2,1,0,0,0,Casa Verde
530000,930,96,3,2,1,1,0,0,1,0,Casa Verde
389000,440,53,2,2,1,2,1,0,1,0,Casa Verde
409000,320,55,2,2,1,1,1,0,1,0,Casa Verde
850000,720,100,2,3,2,2,0,0,1,0,Casa Verde
531000,0,78,3,2,1,2,1,0,1,0,Casa Verde
1593530,0,157,4,1,0,1,1,0,0,1,Casa Verde
520000,1020,95,3,2,1,1,0,0,1,0,Casa Verde
760000,547,88,3,2,1,2,1,0,1,0,Casa Verde
490000,590,64,2,2,1,1,1,1,1,0,Casa Verde
430000,450,55,2,2,1,1,1,0,1,0,Casa Verde
776000,0,88,3,3,1,2,1,0,1,0,Casa Verde
350000,459,66,2,2,1,2,0,0,0,0,Casa Verde
510000,530,65,2,2,1,1,1,1,1,0,Casa Verde
800000,850,90,3,3,1,1,1,1,1,0,Casa Verde
329000,430,47,1,2,1,1,1,0,1,0,Casa Verde
675000,670,90,3,3,1,2,1,0,1,0,Casa Verde
660000,550,78,2,3,2,2,1,0,1,0,Casa Verde
1813610,0,202,4,1,0,1,1,0,0,1,Casa Verde
450000,929,60,2,2,1,2,1,1,1,0,Casa Verde
1450000,880,134,3,5,3,2,0,0,1,0,Casa Verde
875000,720,100,3,4,2,2,1,1,1,0,Casa Verde
550000,554,84,3,2,1,2,0,0,1,0,Casa Verde
379000,560,48,2,2,1,1,0,0,1,0,Casa Verde
460000,730,78,3,2,1,2,1,1,1,0,Casa Verde
250000,500,60,2,2,1,1,0,0,0,0,Jaçanã
290000,400,58,2,2,1,1,1,0,1,0,Jaçanã
290000,550,90,3,2,1,1,1,0,0,0,Jaçanã
254926,0,45,2,2,1,1,1,0,1,0,Jaçanã
270000,420,70,2,2,1,1,1,0,0,0,Jaçanã
290000,420,78,2,2,1,2,0,0,0,0,Jaçanã
290600,390,51,2,2,1,1,1,0,1,0,Jaçanã
240000,560,81,2,2,1,1,0,0,0,0,Jaçanã
365000,390,67,3,2,1,1,0,0,1,0,Jaçanã
350000,552,78,3,2,1,2,0,0,0,0,Jaçanã
650000,0,248,3,2,1,2,0,0,1,0,Jaçanã
270000,450,67,2,2,1,1,1,0,0,0,Jaçanã
365000,350,67,3,2,1,1,1,0,1,0,Jaçanã
160000,100,35,1,2,1,1,0,0,0,0,Jaçanã
220000,100,45,2,2,1,1,0,0,0,0,Jaçanã
260000,550,62,2,2,1,1,0,0,0,0,Jaçanã
359000,0,67,3,2,1,1,1,0,1,0,Jaçanã
340466,428,60,3,2,1,1,1,0,1,0,Jaçanã
370000,480,90,3,2,1,2,1,0,0,0,Jaçanã
370000,0,67,3,2,1,1,1,0,1,0,Jaçanã
293000,0,49,2,2,1,1,0,0,1,0,Jaçanã
350000,0,74,3,2,1,1,0,0,0,0,Jaçanã
290000,410,91,3,2,1,2,0,0,0,0,Jaçanã
280000,0,45,2,2,1,1,1,0,1,0,Jaçanã
250000,350,45,2,2,1,1,1,0,1,0,Jaçanã
280000,480,78,2,2,1,1,0,0,0,0,Jaçanã
280000,390,62,2,2,1,2,0,0,0,0,Jaçanã
320000,490,64,2,2,1,1,1,0,1,0,Jaçanã
232000,380,48,2,2,1,1,1,0,1,0,Jaçanã
665000,520,83,3,3,1,2,1,0,1,0,Mandaqui
447000,387,65,2,2,1,1,1,0,1,0,Mandaqui
310000,0,50,2,2,1,2,0,0,1,0,Mandaqui
600000,890,70,3,2,1,2,1,0,1,0,Mandaqui
321000,0,50,2,2,1,2,1,0,1,0,Mandaqui
760000,800,104,3,4,1,2,1,0,1,0,Mandaqui
595000,0,80,3,2,1,2,1,0,1,0,Mandaqui
390000,0,65,2,2,1,1,0,0,0,0,Mandaqui
321000,0,51,2,2,1,2,1,0,1,0,Mandaqui
435000,0,77,3,2,1,2,0,0,0,0,Mandaqui
565000,0,93,3,2,1,2,0,1,1,0,Mandaqui
325000,0,55,2,2,1,2,1,0,1,0,Mandaqui
480000,0,73,3,2,1,2,0,1,1,0,Mandaqui
313000,0,51,2,2,1,2,1,0,1,0,Mandaqui
297000,0,50,2,2,1,2,1,0,1,0,Mandaqui
321000,0,51,2,2,1,2,1,0,1,0,Mandaqui
315000,0,54,2,2,1,2,1,0,1,0,Mandaqui
360000,625,70,3,2,1,1,0,0,1,0,Mandaqui
321000,0,50,2,2,1,2,1,0,1,0,Mandaqui
295000,400,50,2,2,1,1,1,1,0,0,Mandaqui
550000,550,76,3,2,1,2,1,0,1,0,Mandaqui
779000,1500,143,3,3,1,3,0,0,1,0,Mandaqui
350000,510,50,2,2,1,1,1,0,1,0,Mandaqui
550000,0,90,3,2,1,3,1,0,1,0,Mandaqui
429000,899,88,3,2,1,2,1,0,1,0,Mandaqui
420000,420,50,2,2,1,1,1,0,1,0,Mandaqui
880000,1200,123,3,5,3,3,0,0,1,0,Mandaqui
290000,454,48,2,2,1,1,0,0,0,0,Mandaqui
495000,0,98,3,2,1,2,0,0,0,0,Mandaqui
500000,0,86,3,2,1,2,0,0,0,0,Mandaqui
376000,680,63,2,2,1,1,0,0,1,0,Santana
475000,460,73,2,2,1,1,0,0,0,0,Santana
680000,940,118,3,2,1,1,1,0,1,0,Santana
1220000,1100,140,3,5,3,2,1,0,1,0,Santana
475000,530,68,3,3,1,1,1,0,1,0,Santana
450000,600,42,1,2,1,2,1,0,1,0,Santana
292000,460,50,2,2,1,1,1,0,1,0,Santana
400000,600,52,2,2,1,1,0,0,1,0,Santana
1500000,1025,145,3,5,3,3,1,0,1,0,Santana
819900,680,108,3,3,1,2,1,0,1,1,Santana
986000,750,92,3,3,1,2,1,1,1,0,Santana
540000,698,62,2,2,1,1,1,0,1,0,Santana
1500000,1500,143,3,4,3,4,1,1,1,0,Santana
250000,480,58,2,2,1,1,0,0,0,0,Santana
453128,0,64,2,2,1,1,1,0,1,0,Santana
1380000,1440,170,3,5,3,3,1,0,1,0,Santana
660000,850,110,3,3,1,2,1,1,1,0,Santana
2730000,1900,250,4,5,3,4,1,0,1,0,Santana
832000,0,108,4,4,2,2,0,0,1,0,Santana
430000,630,54,2,2,1,1,1,0,1,0,Santana
615000,970,95,3,3,1,2,1,0,1,0,Santana
599999,1000,84,3,2,1,2,0,0,1,0,Santana
1775000,1750,189,3,5,3,3,0,0,1,0,Santana
1890000,1600,189,3,5,3,3,1,1,1,0,Santana
480000,700,63,2,2,1,2,1,0,1,0,Santana
245000,0,51,2,2,1,1,1,1,1,0,Tremembé
1158128,0,151,1,2,1,2,0,0,0,0,Tremembé
233000,390,51,2,2,1,1,1,1,1,0,Tremembé
225000,397,51,2,2,1,1,1,1,1,0,Tremembé
340000,0,51,2,2,1,1,1,1,1,0,Tremembé
600000,630,85,3,2,1,1,1,0,1,0,Tremembé
230000,0,51,2,2,1,1,1,1,1,0,Tremembé
1190000,0,172,3,2,1,3,0,0,1,0,Tremembé
585000,480,70,2,2,1,1,1,1,1,0,Tremembé
420000,0,59,2,2,1,1,0,0,1,0,Tremembé
300000,520,80,3,2,1,1,0,0,0,0,Tremembé
280000,490,51,2,2,1,1,1,0,0,0,Tremembé
349000,520,74,2,2,1,2,1,1,0,0,Tremembé
380000,0,59,2,2,1,1,0,0,1,0,Tremembé
500000,0,59,2,2,1,1,0,0,1,0,Tremembé
240000,100,50,2,2,1,1,1,0,0,0,Tremembé
690000,0,78,2,2,1,2,0,0,1,0,Tremembé
800000,0,110,3,2,1,2,0,0,1,0,Tremembé
1200000,1630,146,4,4,2,4,1,0,1,0,Tremembé
410000,0,63,2,2,1,1,0,0,1,0,Tremembé
265000,450,50,2,2,1,1,0,0,0,0,Tremembé
750000,0,99,3,2,1,2,0,0,1,0,Tremembé
1225000,0,153,2,3,2,2,0,0,1,0,Tremembé
618000,735,83,3,2,1,1,0,0,0,0,Tremembé
850000,0,151,3,2,1,2,0,0,1,0,Tremembé
950000,1500,170,3,2,1,2,1,0,1,0,Tremembé
600000,840,80,2,2,1,2,0,0,1,0,Tremembé
179000,215,50,2,2,1,1,1,0,0,0,Tremembé
1200000,0,167,3,2,1,2,0,0,1,0,Tremembé
550000,700,70,3,2,1,2,1,1,1,0,Tucuruvi
378000,530,61,2,2,1,1,1,0,1,0,Tucuruvi
350000,0,91,3,2,1,1,1,0,0,0,Tucuruvi
390000,750,66,3,2,1,2,1,0,1,0,Tucuruvi
490000,750,92,3,3,1,2,0,1,1,0,Tucuruvi
350000,500,50,2,2,1,2,1,0,1,0,Tucuruvi
825000,2069,148,3,5,3,3,1,0,1,0,Tucuruvi
550000,750,89,1,2,1,1,1,0,0,0,Tucuruvi
420000,450,67,3,2,1,1,0,0,1,0,Tucuruvi
430000,420,67,2,2,1,1,1,0,0,0,Tucuruvi
585000,690,70,2,2,1,1,1,1,1,0,Tucuruvi
458000,0,67,2,2,1,1,1,0,1,0,Tucuruvi
565000,835,89,3,2,1,2,1,0,1,0,Tucuruvi
900000,0,133,3,3,2,2,1,0,1,0,Tucuruvi
500000,0,70,3,2,1,1,0,0,1,0,Tucuruvi
445000,600,70,2,2,1,2,0,0,1,0,Tucuruvi
580000,1100,104,2,3,1,1,1,1,1,0,Tucuruvi
258600,0,60,3,2,0,1,1,0,1,1,Tucuruvi
650000,619,82,3,2,1,1,1,1,1,0,Tucuruvi
690000,0,94,3,2,1,2,1,0,0,0,Tucuruvi
250000,430,50,1,2,1,1,1,0,0,0,Tucuruvi
640000,619,82,2,2,1,1,1,1,1,0,Tucuruvi
640000,730,108,2,2,1,2,0,0,0,0,Tucuruvi
350000,0,43,1,2,1,1,0,0,0,0,Tucuruvi
470000,709,75,2,2,1,1,1,0,1,0,Tucuruvi
335000,550,50,2,2,1,2,1,0,1,0,Tucuruvi
680000,703,95,3,3,1,2,1,0,1,0,Tucuruvi
249000,300,43,2,2,1,1,0,0,1,0,Tucuruvi
550000,1138,100,2,3,1,1,1,0,0,0,Tucuruvi
939000,1500,122,3,4,3,3,1,1,1,0,Tucuruvi
374000,0,62,2,2,1,1,1,1,1,0,Vila Guilherme
368550,740,62,2,2,1,1,1,1,1,0,Vila Guilherme
375000,450,67,3,2,1,1,0,1,0,0,Vila Guilherme
299000,0,53,2,2,1,1,0,1,1,0,Vila Guilherme
480000,720,70,3,2,1,2,1,1,1,0,Vila Guilherme
417576,0,64,2,2,1,1,1,1,1,0,Vila Guilherme
203000,110,60,2,2,1,1,0,1,0,0,Vila Guilherme
1360000,1100,126,3,5,3,3,1,1,1,0,Vila Guilherme
340000,350,63,2,2,1,1,1,1,1,0,Vila Guilherme
990000,1300,140,3,4,2,2,1,1,1,0,Vila Guilherme
529000,950,73,3,2,1,2,1,1,1,0,Vila Guilherme
290000,480,49,2,2,1,1,1,1,1,0,Vila Guilherme
530000,600,65,3,2,1,2,0,1,1,0,Vila Guilherme
279000,388,50,2,2,1,1,0,1,1,0,Vila Guilherme
399000,0,62,3,2,1,1,1,1,1,0,Vila Guilherme
729000,0,97,3,2,1,2,1,1,1,0,Vila Guilherme
449000,0,67,3,2,1,1,1,1,1,0,Vila Guilherme
470000,0,66,3,2,1,1,1,1,1,0,Vila Guilherme
510000,500,64,2,2,1,2,1,1,1,0,Vila Guilherme
470000,0,78,2,2,1,1,1,1,1,0,Vila Guilherme
625000,0,78,3,2,1,2,1,1,1,0,Vila Guilherme
360000,0,65,3,2,1,1,1,1,1,0,Vila Guilherme
275000,0,43,1,2,1,1,1,1,0,0,Vila Guilherme
448000,500,68,3,2,1,2,1,1,1,0,Vila Guilherme
500000,650,79,3,2,1,2,1,1,1,0,Vila Guilherme
355500,395,58,2,2,1,1,1,1,1,0,Vila Guilherme
285000,0,50,2,2,1,1,1,1,1,0,Vila Guilherme
315000,0,50,2,2,1,1,1,1,1,0,Vila Guilherme
898000,1500,135,4,4,2,2,1,1,1,0,Vila Guilherme
280000,380,48,2,2,1,1,1,1,1,0,Vila Guilherme
1060000,650,125,3,4,1,2,0,1,1,0,Vila Guilherme
280000,350,50,2,2,1,1,1,1,1,0,Vila Guilherme
319200,400,60,3,2,1,1,1,1,1,0,Vila Guilherme
425000,370,64,3,2,1,2,1,1,1,0,Vila Guilherme
450000,450,63,3,2,1,1,1,1,1,0,Vila Guilherme
362700,0,59,3,3,1,2,1,0,1,1,Vila Maria
447000,530,63,2,2,1,1,1,1,1,0,Vila Maria
209000,380,50,2,2,1,1,1,0,0,0,Vila Maria
590000,510,78,3,2,1,1,1,0,1,0,Vila Maria
362677,0,59,3,2,1,1,1,0,1,0,Vila Maria
251800,0,63,3,2,0,1,1,0,1,1,Vila Maria
362677,0,45,2,2,1,1,1,0,1,0,Vila Maria
415000,0,63,3,2,1,1,1,0,1,0,Vila Maria
383000,0,63,3,2,1,1,1,0,1,0,Vila Maria
250000,280,50,2,2,1,1,1,0,0,0,Vila Maria
250000,0,39,1,2,1,1,1,0,1,0,Vila Maria
365000,350,59,3,2,1,1,1,1,1,0,Vila Maria
333300,0,62,3,2,0,1,1,0,1,1,Vila Maria
251000,350,40,1,2,1,1,1,0,1,0,Vila Maria
377800,0,63,3,2,1,1,0,0,1,0,Vila Maria
648000,550,80,3,3,1,2,1,1,1,0,Vila Maria
251722,0,39,2,2,1,1,1,0,1,0,Vila Maria
317000,0,50,2,2,1,1,0,0,1,0,Vila Maria
430225,350,63,3,2,1,1,0,0,1,0,Vila Maria
390000,0,59,3,2,1,1,1,0,1,0,Vila Maria
362677,0,59,3,2,1,1,1,0,0,0,Vila Maria
386000,450,60,3,2,1,1,1,0,1,0,Vila Maria
645000,543,78,2,3,1,2,1,0,1,0,Vila Maria
437000,0,63,2,2,1,1,1,1,1,0,Vila Maria
207000,0,40,2,1,0,1,1,0,0,1,Vila Maria
690000,800,79,3,2,1,2,1,0,1,0,Vila Maria
382900,421,59,3,2,1,1,1,0,1,0,Vila Maria
298000,300,50,2,2,1,1,1,0,1,0,Vila Maria
550000,0,80,3,2,1,2,0,0,0,0,Vila Maria
375000,300,63,3,2,1,1,1,0,1,0,Vila Maria
350000,0,63,3,2,1,1,1,0,1,0,Vila Maria
299900,350,67,2,2,1,1,1,0,1,0,Medeiros
334000,0,80,3,2,1,2,0,0,1,0,Medeiros
270000,394,66,2,2,1,1,0,1,1,0,Medeiros
440000,450,88,3,3,1,2,1,0,1,0,Medeiros
410000,380,118,3,2,1,2,0,0,0,0,Medeiros
250550,0,59,2,2,1,1,0,0,1,0,Medeiros
310800,0,80,3,3,1,2,1,0,1,0,Medeiros
230000,400,66,2,2,1,1,1,1,0,0,Medeiros
230000,200,64,2,2,1,1,1,0,1,0,Medeiros
160000,260,49,2,2,1,1,0,0,0,0,Medeiros
170000,150,50,2,2,1,1,0,0,0,0,Medeiros
185000,0,48,2,2,1,1,0,0,0,0,Medeiros
288000,370,66,2,2,1,1,1,0,1,0,Medeiros
180000,250,48,2,2,1,1,0,0,0,0,Medeiros
265000,350,60,2,2,1,1,1,1,0,0,Medeiros
149800,250,68,2,2,1,1,0,0,0,0,Medeiros
330000,400,74,2,2,1,2,1,0,1,0,Medeiros
195000,237,48,2,2,1,1,0,0,0,0,Medeiros
322000,420,80,3,2,1,2,1,0,1,0,Medeiros
220000,250,54,2,2,1,1,0,0,0,0,Medeiros
250000,0,68,2,2,1,1,1,0,1,0,Medeiros
240000,0,60,2,2,1,1,0,0,0,0,Medeiros
239500,385,66,2,2,1,1,1,0,1,0,Medeiros
238000,365,60,2,2,1,1,1,0,0,0,Medeiros
250000,0,66,2,2,1,1,0,0,1,0,Medeiros
370000,470,60,2,2,1,1,1,1,0,0,Água Rasa
520000,0,103,3,3,2,2,0,0,1,0,Água Rasa
304000,0,47,2,2,1,1,0,1,1,0,Água Rasa
570000,600,98,3,3,1,2,1,1,0,0,Água Rasa
570000,500,75,3,2,1,2,0,1,1,0,Água Rasa
319000,550,60,2,2,1,1,0,0,0,0,Água Rasa
330000,500,57,2,2,1,1,1,0,1,0,Água Rasa
440000,0,64,2,2,1,2,0,0,1,0,Água Rasa
480000,0,94,3,3,2,1,0,0,0,0,Água Rasa
580000,700,87,3,2,1,2,0,1,0,0,Água Rasa
440000,0,63,3,2,1,1,0,0,1,0,Água Rasa
424000,0,63,3,2,1,1,0,0,0,0,Água Rasa
950000,1300,197,4,4,3,2,1,0,0,0,Água Rasa
460000,0,63,3,2,1,1,0,0,0,0,Água Rasa
420000,0,82,3,2,1,1,0,0,1,0,Água Rasa
750000,1200,118,3,3,1,2,1,1,0,0,Água Rasa
390000,0,63,2,2,1,1,0,0,0,0,Água Rasa
745000,0,97,3,2,1,2,0,0,0,0,Água Rasa
450000,0,63,2,2,1,1,0,0,0,0,Água Rasa
570000,0,98,3,2,1,1,0,0,0,0,Água Rasa
930000,1000,160,3,4,1,2,1,0,1,0,Água Rasa
370000,0,48,2,2,1,1,0,0,1,0,Água Rasa
430000,0,63,3,2,1,2,0,0,0,0,Água Rasa
550000,570,70,2,2,1,1,0,1,1,0,Água Rasa
740000,670,93,2,2,1,2,0,0,1,0,Água Rasa
580000,400,72,2,3,1,2,0,0,1,0,Água Rasa
690000,800,87,3,2,1,2,0,0,0,0,Água Rasa
405000,420,62,2,2,1,1,0,0,1,0,Água Rasa
580000,0,108,3,3,2,2,0,0,1,0,Água Rasa
370000,950,45,1,2,1,2,0,1,1,0,Água Rasa
790000,0,113,3,2,1,2,0,0,0,0,Água Rasa
430000,392,65,2,2,1,1,0,0,1,0,Aricanduva
470000,0,70,2,2,1,2,1,0,1,0,Aricanduva
199000,0,45,2,2,1,1,1,0,1,0,Aricanduva
490000,0,74,2,2,1,1,1,0,1,0,Aricanduva
486000,378,70,2,2,1,1,1,0,1,0,Aricanduva
620000,0,90,3,2,1,2,1,0,1,0,Aricanduva
385000,436,61,3,2,1,2,1,0,1,0,Aricanduva
199990,240,47,2,2,1,1,1,1,1,0,Aricanduva
310000,650,67,3,2,1,2,0,0,1,0,Aricanduva
460000,0,65,2,2,1,1,1,0,1,0,Aricanduva
375000,585,57,2,2,1,1,0,0,1,0,Aricanduva
360000,679,54,2,2,1,2,0,0,1,0,Aricanduva
225000,350,47,2,2,1,1,1,0,0,0,Aricanduva
440000,420,66,2,2,1,1,0,0,1,0,Aricanduva
380000,590,54,2,2,1,1,0,0,0,0,Aricanduva
455200,392,65,2,2,1,1,1,0,1,0,Aricanduva
310000,650,67,3,2,1,2,0,0,1,0,Aricanduva
380000,596,55,2,2,1,1,1,0,1,0,Aricanduva
300000,650,67,3,2,1,2,0,0,1,0,Aricanduva
860000,1485,145,3,2,1,2,1,1,0,0,Aricanduva
630000,560,86,3,2,1,1,1,0,1,0,Aricanduva
270000,465,68,2,2,1,1,0,0,0,0,Aricanduva
350000,0,64,3,2,1,1,0,0,0,0,Aricanduva
239000,280,64,3,2,1,1,0,0,0,0,Aricanduva
325000,0,50,2,1,0,1,1,0,1,1,Aricanduva
340000,468,54,2,2,1,1,0,0,0,0,Aricanduva
410000,633,77,3,2,1,2,0,0,1,0,Aricanduva
300000,650,67,3,2,1,2,0,0,0,0,Aricanduva
205000,310,49,2,2,1,1,0,0,1,0,Aricanduva
228000,290,44,2,2,1,1,1,0,0,0,Aricanduva
380000,680,58,2,2,1,2,1,0,1,0,Aricanduva
215000,150,52,2,2,1,1,0,0,0,0,Artur Alvim
169000,0,40,2,1,0,1,1,0,0,1,Artur Alvim
179999,0,40,2,2,1,1,1,0,0,0,Artur Alvim
159000,100,35,2,2,1,1,0,0,0,0,Artur Alvim
169000,0,37,1,2,1,1,0,0,0,0,Artur Alvim
195000,0,48,2,2,1,1,0,0,0,0,Artur Alvim
154500,0,47,2,2,1,1,0,0,0,0,Artur Alvim
199000,100,45,2,2,1,1,0,0,0,0,Artur Alvim
160000,0,43,2,2,1,1,0,0,0,0,Artur Alvim
169000,60,40,2,2,1,1,1,0,0,0,Artur Alvim
240000,50,45,2,2,1,1,0,0,0,0,Artur Alvim
219000,170,56,2,2,1,1,0,0,0,0,Artur Alvim
179000,90,40,2,2,1,1,1,0,0,0,Artur Alvim
180000,130,60,2,2,1,1,0,0,0,0,Artur Alvim
179000,135,42,2,2,1,1,0,0,0,0,Artur Alvim
250000,60,45,2,2,1,1,0,0,0,0,Artur Alvim
220000,200,52,2,2,1,1,0,0,1,0,Artur Alvim
165000,160,39,1,2,1,1,0,0,0,0,Artur Alvim
194900,165,43,2,2,1,1,0,0,0,0,Artur Alvim
170000,50,32,1,2,1,1,0,0,0,0,Artur Alvim
185000,180,56,2,2,1,1,0,0,0,0,Artur Alvim
179000,60,40,2,2,1,1,1,0,0,1,Artur Alvim
150000,150,49,2,2,1,1,0,0,0,0,Artur Alvim
179000,100,40,2,2,1,1,1,0,0,1,Artur Alvim
179000,0,40,2,2,1,1,1,0,0,0,Artur Alvim
185000,150,48,2,2,1,1,0,0,0,0,Artur Alvim
160000,200,48,2,2,1,1,0,0,0,0,Artur Alvim
220000,150,56,2,2,1,1,0,0,0,0,Artur Alvim
170000,153,48,2,2,1,1,0,0,0,0,Artur Alvim
699000,400,87,3,2,1,2,1,0,1,0,Belém
322000,330,55,2,2,1,1,1,0,1,0,Belém
722000,700,95,3,4,3,2,1,0,1,0,Belém
327000,330,55,2,2,1,1,1,0,1,0,Belém
700000,600,95,3,3,1,2,1,0,1,0,Belém
379000,330,65,3,2,1,1,0,0,1,0,Belém
1200000,2076,232,3,2,3,3,0,0,1,0,Belém
209000,0,44,2,2,1,1,1,0,1,1,Belém
379000,360,65,3,2,1,1,1,0,1,0,Belém
520000,420,78,2,2,1,1,1,0,1,1,Belém
322000,250,55,2,2,1,1,1,0,1,0,Belém
379000,300,65,3,2,1,1,1,0,1,0,Belém
247900,0,44,2,2,1,1,1,0,0,0,Belém
235000,0,38,1,2,1,1,1,0,1,0,Belém
385000,360,65,3,2,1,1,1,0,1,0,Belém
899999,690,119,3,4,3,2,1,0,1,0,Belém
625000,0,91,3,2,1,2,1,0,1,1,Belém
480000,550,63,3,2,1,1,1,1,1,0,Belém
321900,300,56,2,2,1,1,1,0,1,0,Belém
480000,400,71,2,2,1,1,1,0,1,1,Belém
175000,270,32,1,2,1,1,1,0,1,0,Belém
220000,286,44,2,2,1,1,1,0,1,0,Belém
322000,270,55,2,2,1,1,0,0,1,0,Belém
299900,400,53,2,2,1,1,1,1,0,0,Belém
232000,280,44,2,2,1,1,0,0,0,0,Belém
300000,370,54,2,2,1,1,1,1,0,0,Belém
370000,415,50,2,2,1,1,1,0,1,0,Belém
415000,450,50,1,2,1,1,1,0,1,0,Belém
420000,0,54,2,2,1,1,0,0,1,0,Belém
372500,0,55,2,2,1,1,0,0,0,0,Belém
800000,0,95,3,2,1,2,0,0,0,0,Belém
917000,670,119,3,4,3,2,0,0,1,0,Belém
1364000,0,136,3,2,1,2,0,1,1,0,Belém
430000,0,54,2,2,1,1,0,0,1,0,Belém
1380000,0,198,4,2,1,2,1,0,0,0,Belém
703000,0,91,3,2,1,1,0,0,0,0,Belém
950000,0,220,3,2,1,2,0,0,0,0,Belém
590000,0,95,3,2,1,1,1,0,1,0,Belém
905000,0,247,3,4,3,3,0,0,1,0,Belém
1900000,0,221,4,5,4,4,0,0,1,0,Belém
240000,280,44,2,2,1,1,1,0,0,0,Belém
339000,0,78,1,1,0,1,1,0,0,1,Belém
375000,0,72,2,2,1,1,0,0,0,0,Belém
690000,600,85,2,2,1,2,1,0,0,0,Belém
450000,550,65,2,2,1,1,0,0,1,0,Belém
833000,560,119,3,4,3,3,1,0,1,0,Belém
680000,0,95,3,2,1,2,0,0,0,0,Belém
438100,0,65,3,2,1,1,0,0,0,0,Belém
490000,0,80,2,2,1,2,0,0,0,0,Belém
493000,600,77,2,2,1,1,1,0,1,0,Belém
358000,480,59,3,2,1,1,0,0,1,0,Belém
448000,300,59,2,2,1,1,0,0,1,0,Belém
295000,373,54,2,2,1,1,1,0,0,0,Belém
220000,3,52,2,2,1,1,0,0,0,0,Cangaíba
215000,500,40,1,2,1,1,1,0,1,0,Cangaíba
310000,500,78,3,2,1,1,1,1,0,0,Cangaíba
250000,0,47,2,2,1,1,1,0,0,0,Cangaíba
360000,580,70,3,2,1,1,1,0,0,0,Cangaíba
260000,418,52,2,2,1,1,0,0,0,0,Cangaíba
169000,250,41,2,2,1,1,1,0,0,0,Cangaíba
265000,430,56,2,2,1,1,1,0,0,0,Cangaíba
350000,0,70,3,2,1,1,0,0,0,0,Cangaíba
330000,550,72,3,2,1,1,0,0,0,0,Cangaíba
220000,345,52,2,2,1,1,0,0,0,0,Cangaíba
149900,0,33,1,2,1,1,0,0,0,0,Cangaíba
159000,100,30,1,2,1,1,0,0,0,0,Cangaíba
340000,0,56,2,2,1,1,0,0,0,0,Cangaíba
220000,300,48,2,2,1,1,0,1,0,0,Cangaíba
300000,503,66,3,2,1,1,1,0,0,0,Cangaíba
270000,0,62,2,2,1,1,1,0,0,0,Cangaíba
242000,418,50,2,2,1,1,0,0,0,0,Cangaíba
